"msoa21","A_n","B_n","C_n","D_n","E_n","F_n","G_n","number_of_epcs","A_pct","B_pct","C_pct","D_pct","E_pct","F_pct","G_pct","ABC_n","ABC_pct","DEFG_n","DEFG_pct"
"E02003899",4,137,658,749,224,44,15,1831,0.00218459858001092,0.0748225013653741,0.359366466411797,0.409066084107045,0.122337520480612,0.0240305843801202,0.00819224467504096,799,0.436373566357182,1032,0.563626433642818
"E02003900",6,103,1172,895,326,71,14,2587,0.00231928875144956,0.039814456899884,0.453034402783146,0.345960572091225,0.126014688828759,0.0274449168921531,0.0054116737533823,1281,0.49516814843448,1306,0.50483185156552
"E02003901",14,304,696,940,926,582,261,3723,0.0037604082728982,0.0816545796400752,0.186946011281225,0.252484555466022,0.248724147193124,0.156325543916197,0.0701047542304593,1014,0.272360999194198,2709,0.727639000805802
"E02003902",8,42,790,783,226,56,26,1931,0.00414293112377007,0.0217503883997929,0.409114448472294,0.405489383738995,0.117037804246504,0.0290005178663905,0.0134645261522527,840,0.435007767995857,1091,0.564992232004143
"E02003903",4,65,517,929,607,313,138,2573,0.00155460551884959,0.0252623396813059,0.20093276331131,0.361057131752818,0.235911387485426,0.121647881849981,0.0536338904003109,586,0.227749708511465,1987,0.772250291488535
"E02003904",7,120,580,945,600,262,211,2725,0.00256880733944954,0.0440366972477064,0.212844036697248,0.346788990825688,0.220183486238532,0.0961467889908257,0.0774311926605505,707,0.259449541284404,2018,0.740550458715596
"E02003905",33,313,544,837,691,294,94,2806,0.0117605131860299,0.111546685673557,0.193870277975766,0.298289379900214,0.246258018531718,0.104775481111903,0.0334996436208125,890,0.317177476835353,1916,0.682822523164647
"E02003906",49,320,613,766,641,343,133,2865,0.0171029668411867,0.111692844677138,0.213961605584642,0.267364746945899,0.223734729493892,0.119720767888307,0.0464223385689354,982,0.342757417102967,1883,0.657242582897033
"E02003907",41,477,551,1061,986,478,175,3769,0.0108782170336959,0.126558768904219,0.146192624038206,0.281507031042717,0.261607853542054,0.126824091270894,0.0464314141682144,1069,0.283629609976121,2700,0.716370390023879
"E02003908",9,312,1361,901,317,70,18,2988,0.00301204819277108,0.104417670682731,0.455488621151272,0.301539491298527,0.106091030789826,0.0234270414993307,0.00602409638554217,1682,0.562918340026774,1306,0.437081659973226
"E02003909",7,743,1300,1216,359,95,19,3739,0.00187215833110457,0.198716234287243,0.347686547205135,0.32522064723188,0.0960149772666488,0.0254078630649906,0.00508157261299813,2050,0.548274939823482,1689,0.451725060176518
"E02003910",21,666,998,1052,524,99,44,3404,0.00616921269095182,0.195652173913043,0.293184488836663,0.309048178613396,0.153936545240893,0.0290834312573443,0.0129259694477086,1685,0.495005875440658,1719,0.504994124559342
"E02003911",37,392,556,1013,855,384,122,3359,0.0110151830902054,0.11670139922596,0.165525454004168,0.301577850550759,0.254540041679071,0.114319738017267,0.0363203334325692,985,0.293242036320333,2374,0.706757963679666
"E02003912",29,389,641,1143,982,445,149,3778,0.00767601905770249,0.102964531498147,0.169666490206458,0.302541026998412,0.259925886712546,0.117787188988883,0.0394388565378507,1059,0.280307040762308,2719,0.719692959237692
"E02003913",40,187,330,616,623,326,112,2234,0.017905102954342,0.0837063563115488,0.147717099373321,0.275738585496867,0.278871978513876,0.145926589077887,0.0501342882721576,557,0.249328558639212,1677,0.750671441360788
"E02003914",8,393,1186,1067,448,103,32,3237,0.00247142415817115,0.121408711770158,0.366388631448872,0.329626197096077,0.138399752857584,0.0318195860364535,0.00988569663268458,1587,0.490268767377201,1650,0.509731232622799
"E02003915",3,205,1080,1161,494,114,39,3096,0.000968992248062015,0.0662144702842377,0.348837209302326,0.375,0.159560723514212,0.0368217054263566,0.0125968992248062,1288,0.416020671834625,1808,0.583979328165375
"E02003916",18,505,806,1182,622,160,46,3339,0.00539083557951483,0.151242887091944,0.241389637616053,0.353998203054807,0.18628331835879,0.0479185384845762,0.0137765798143157,1329,0.398023360287511,2010,0.601976639712489
"E02003917",50,373,981,1012,351,87,10,2864,0.0174581005586592,0.130237430167598,0.342527932960894,0.353351955307263,0.122555865921788,0.030377094972067,0.00349162011173184,1404,0.490223463687151,1460,0.509776536312849
"E02003918",24,346,676,1060,498,222,79,2905,0.00826161790017212,0.119104991394148,0.232702237521515,0.364888123924269,0.171428571428571,0.0764199655765921,0.0271944922547332,1046,0.360068846815835,1859,0.639931153184165
"E02003919",159,469,1203,900,414,138,57,3340,0.0476047904191617,0.140419161676647,0.360179640718563,0.269461077844311,0.123952095808383,0.0413173652694611,0.0170658682634731,1831,0.548203592814371,1509,0.451796407185629
"E02003920",9,424,1048,972,475,182,90,3200,0.0028125,0.1325,0.3275,0.30375,0.1484375,0.056875,0.028125,1481,0.4628125,1719,0.5371875
"E02003921",17,110,359,654,678,354,110,2282,0.00744960560911481,0.0482033304119194,0.157318141980719,0.286590709903593,0.297107800175285,0.15512708150745,0.0482033304119194,486,0.212971078001753,1796,0.787028921998247
"E02003922",58,640,932,887,534,216,71,3338,0.0173756740563211,0.191731575793889,0.27920910724985,0.265727980826842,0.159976033553026,0.0647094068304374,0.0212702216896345,1630,0.48831635710006,1708,0.51168364289994
"E02003923",16,936,1011,942,514,141,59,3619,0.00442111080408953,0.258634982039237,0.279358938933407,0.260292898590771,0.142028184581376,0.038961038961039,0.0163028460900801,1963,0.542415031776734,1656,0.457584968223266
"E02003924",6,308,1061,880,513,199,83,3050,0.0019672131147541,0.100983606557377,0.347868852459016,0.288524590163934,0.168196721311475,0.0652459016393443,0.0272131147540984,1375,0.450819672131148,1675,0.549180327868853
"E02003925",9,183,812,831,462,152,61,2510,0.00358565737051793,0.0729083665338645,0.323505976095618,0.331075697211155,0.18406374501992,0.0605577689243028,0.0243027888446215,1004,0.4,1506,0.6
"E02003926",31,192,416,752,738,459,188,2776,0.0111671469740634,0.069164265129683,0.14985590778098,0.270893371757925,0.265850144092219,0.165345821325648,0.0677233429394813,639,0.230187319884726,2137,0.769812680115274
"E02003927",27,841,643,1206,964,367,152,4200,0.00642857142857143,0.200238095238095,0.153095238095238,0.287142857142857,0.22952380952381,0.0873809523809524,0.0361904761904762,1511,0.359761904761905,2689,0.640238095238095
"E02003928",28,633,1837,1462,530,138,60,4688,0.00597269624573379,0.135025597269625,0.391851535836177,0.311860068259386,0.113054607508532,0.0294368600682594,0.0127986348122867,2498,0.532849829351536,2190,0.467150170648464
"E02003929",32,188,513,819,867,490,213,3122,0.0102498398462524,0.0602178090967329,0.164317745035234,0.262331838565022,0.277706598334401,0.15695067264574,0.0682254964766175,733,0.234785393978219,2389,0.765214606021781
"E02003930",20,209,546,989,1118,613,319,3814,0.00524383848977452,0.0547981122181437,0.143156790770844,0.25930781331935,0.293130571578395,0.160723649711589,0.0836392239119035,775,0.203198741478762,3039,0.796801258521238
"E02003931",53,881,1506,1452,699,182,50,4823,0.010989010989011,0.18266639021356,0.312253783951897,0.301057433132905,0.144930541156956,0.0377358490566038,0.010366991499067,2440,0.505909185154468,2383,0.494090814845532
"E02003932",48,296,595,926,808,412,190,3275,0.0146564885496183,0.090381679389313,0.181679389312977,0.282748091603053,0.246717557251908,0.125801526717557,0.0580152671755725,939,0.286717557251908,2336,0.713282442748092
"E02003933",30,156,497,998,961,530,203,3375,0.00888888888888889,0.0462222222222222,0.147259259259259,0.295703703703704,0.284740740740741,0.157037037037037,0.0601481481481481,683,0.20237037037037,2692,0.79762962962963
"E02003934",29,143,719,891,677,359,170,2988,0.00970548862115127,0.0478580990629183,0.240629183400268,0.298192771084337,0.226572958500669,0.120147255689424,0.0568942436412316,891,0.298192771084337,2097,0.701807228915663
"E02003935",13,687,1807,1119,555,150,57,4388,0.00296262534184139,0.156563354603464,0.411804922515953,0.255013673655424,0.126481312670921,0.0341841385597083,0.0129899726526892,2507,0.571330902461258,1881,0.428669097538742
"E02003936",31,298,408,839,916,466,155,3113,0.00995823964021844,0.0957275939608095,0.131063283006746,0.26951493735946,0.294249919691616,0.149694828140058,0.0497911982010922,737,0.236749116607774,2376,0.763250883392226
"E02003937",69,516,579,884,963,536,217,3764,0.0183315621679065,0.137088204038257,0.153825717321998,0.234856535600425,0.255844845908608,0.14240170031881,0.0576514346439957,1164,0.309245483528162,2600,0.690754516471838
"E02003938",55,717,924,1141,757,337,131,4062,0.0135401280157558,0.176514032496307,0.227474150664697,0.280896110290497,0.186361398325948,0.0829640571147218,0.0322501230920729,1696,0.41752831117676,2366,0.58247168882324
"E02003939",18,359,784,1009,405,126,47,2748,0.00655021834061135,0.130640465793304,0.285298398835517,0.367176128093159,0.147379912663755,0.0458515283842795,0.0171033478893741,1161,0.422489082969432,1587,0.577510917030568
"E02003940",21,156,360,764,766,436,173,2676,0.007847533632287,0.0582959641255605,0.134529147982063,0.285500747384155,0.286248131539611,0.162929745889387,0.0646487294469357,537,0.20067264573991,2139,0.79932735426009
"E02003941",31,885,1346,918,401,98,30,3709,0.00835804799137234,0.238608789431113,0.36290105149636,0.247506066325155,0.108115394985171,0.02642221623079,0.00808843354003775,2262,0.609867888918846,1447,0.390132111081154
"E02003942",103,579,907,1069,432,99,37,3226,0.0319280843149411,0.179479231246125,0.281153130812151,0.331370117792932,0.133911965282083,0.0306881587104774,0.0114693118412895,1589,0.492560446373218,1637,0.507439553626782
"E02003943",44,528,1276,1367,824,313,142,4494,0.00979083222073876,0.117489986648865,0.283934134401424,0.304183355585225,0.183355585224744,0.0696484201157098,0.0315976858032933,1848,0.411214953271028,2646,0.588785046728972
"E02003944",24,755,1296,1260,722,432,170,4659,0.0051513200257566,0.162051942476926,0.278171281390856,0.270444301352222,0.154968877441511,0.0927237604636188,0.0364885168491093,2075,0.445374543893539,2584,0.554625456106461
"E02003945",23,410,846,776,496,245,90,2886,0.00796950796950797,0.142065142065142,0.293139293139293,0.268884268884269,0.171864171864172,0.0848925848925849,0.0311850311850312,1279,0.443173943173943,1607,0.556826056826057
"E02003946",27,462,787,1187,1031,556,225,4275,0.00631578947368421,0.108070175438596,0.184093567251462,0.27766081871345,0.241169590643275,0.130058479532164,0.0526315789473684,1276,0.298479532163743,2999,0.701520467836257
"E02003947",66,148,406,660,817,460,193,2750,0.024,0.0538181818181818,0.147636363636364,0.24,0.297090909090909,0.167272727272727,0.0701818181818182,620,0.225454545454545,2130,0.774545454545454
"E02003948",5,198,1025,1103,749,193,73,3346,0.00149432157800359,0.059175134488942,0.306335923490735,0.329647340107591,0.223849372384937,0.0576808129109384,0.0218170950388524,1228,0.367005379557681,2118,0.632994620442319
"E02003949",0,213,1084,1334,832,229,119,3811,0,0.0558908422986093,0.284439779585411,0.350039359748098,0.218315402781422,0.0600892154290213,0.031225400157439,1297,0.34033062188402,2514,0.65966937811598
"E02003950",32,192,338,634,749,443,247,2635,0.0121442125237192,0.072865275142315,0.128273244781784,0.240607210626186,0.284250474383302,0.168121442125237,0.0937381404174573,562,0.213282732447818,2073,0.786717267552182
"E02003951",6,73,472,872,758,378,198,2757,0.00217627856365615,0.0264780558578165,0.17120058034095,0.316285817918027,0.27493652520856,0.137105549510337,0.0718171926006529,551,0.199854914762423,2206,0.800145085237577
"E02003952",79,1963,1217,1148,581,175,46,5209,0.0151660587444807,0.376847763486274,0.233634094835861,0.220387790362834,0.111537723171434,0.0335956997504319,0.00883086964868497,3259,0.625647917066615,1950,0.374352082933385
"E02003953",38,612,1164,1372,982,421,169,4758,0.00798654897015553,0.128625472887768,0.244640605296343,0.288356452290879,0.206389239176124,0.0884825556956705,0.0355191256830601,1814,0.381252627154266,2944,0.618747372845734
"E02003954",58,1063,1618,1208,583,167,62,4759,0.0121874343349443,0.223366253414583,0.339987392309309,0.253834839251944,0.122504727884009,0.0350914057575121,0.0130279470476991,2739,0.575541080058836,2020,0.424458919941164
"E02003955",54,737,1322,1675,548,100,34,4470,0.0120805369127517,0.164876957494407,0.295749440715884,0.374720357941834,0.122595078299776,0.0223713646532438,0.00760626398210291,2113,0.472706935123043,2357,0.527293064876957
"E02003956",15,167,570,889,737,334,159,2871,0.00522466039707419,0.0581678857540927,0.198537095088819,0.30964820619993,0.256704980842912,0.116335771508185,0.0553814002089864,752,0.261929641239986,2119,0.738070358760014
"E02003957",182,304,972,1426,948,438,179,4449,0.0409080692290402,0.0683299617891661,0.218476062036413,0.320521465497865,0.213081591368847,0.0984490896830749,0.0402337603955945,1458,0.327714093054619,2991,0.672285906945381
"E02003958",15,250,487,933,791,338,114,2928,0.00512295081967213,0.0853825136612022,0.166325136612022,0.318647540983607,0.270150273224044,0.115437158469945,0.0389344262295082,752,0.256830601092896,2176,0.743169398907104
"E02003959",6,204,1068,946,384,98,41,2747,0.00218420094648708,0.0742628321805606,0.3887877684747,0.344375682562796,0.139788860575173,0.0356752821259556,0.0149253731343284,1278,0.465234801601747,1469,0.534765198398253
"E02003960",5,294,610,977,584,204,69,2743,0.001822821728035,0.107181917608458,0.22238425082027,0.356179365658039,0.212905577834488,0.0743711265038279,0.025154939846883,909,0.331388990156763,1834,0.668611009843237
"E02003961",9,816,1417,1178,403,102,38,3963,0.00227100681302044,0.205904617713853,0.357557406005551,0.297249558415342,0.101690638405249,0.0257380772142316,0.00958869543275296,2242,0.565733030532425,1721,0.434266969467575
"E02003962",10,453,1058,917,414,108,48,3008,0.00332446808510638,0.150598404255319,0.351728723404255,0.304853723404255,0.137632978723404,0.0359042553191489,0.0159574468085106,1521,0.505651595744681,1487,0.494348404255319
"E02003963",5,524,1558,1521,634,180,57,4479,0.00111632060727841,0.116990399642777,0.347845501227953,0.339584728734092,0.141549453002902,0.0401875418620228,0.0127260549229739,2087,0.465952221478008,2392,0.534047778521991
"E02003964",76,422,567,987,965,510,230,3757,0.0202289060420548,0.112323662496673,0.150918285866383,0.26270960873037,0.256853872770828,0.135746606334842,0.0612190577588501,1065,0.28347085440511,2692,0.71652914559489
"E02003965",13,519,1044,1738,654,241,123,4332,0.00300092336103416,0.119806094182825,0.240997229916898,0.401200369344414,0.150969529085873,0.0556325023084026,0.028393351800554,1576,0.363804247460757,2756,0.636195752539243
"E02003966",74,191,240,640,689,450,180,2464,0.0300324675324675,0.0775162337662338,0.0974025974025974,0.25974025974026,0.279626623376623,0.18262987012987,0.073051948051948,505,0.204951298701299,1959,0.795048701298701
"E02003967",14,192,616,1096,745,412,154,3229,0.00433570764942707,0.0594611334778569,0.190771136574791,0.339423970269433,0.230721585630226,0.127593682254568,0.0476927841436977,822,0.254567977702075,2407,0.745432022297925
"E02003968",4,349,941,1171,538,145,61,3209,0.00124649423496416,0.108756622000623,0.293237768775319,0.364911187285759,0.16765347460268,0.0451854160174509,0.0190090370832035,1294,0.403240885010907,1915,0.596759114989093
"E02003969",9,185,787,1311,375,79,34,2780,0.00323741007194245,0.0665467625899281,0.283093525179856,0.47158273381295,0.134892086330935,0.0284172661870504,0.0122302158273381,981,0.352877697841727,1799,0.647122302158273
"E02003970",11,532,921,1284,542,162,67,3519,0.00312588803637397,0.151179312304632,0.261722080136402,0.364876385336743,0.154021028701336,0.0460358056265985,0.0190394998579142,1464,0.416027280477408,2055,0.583972719522592
"E02003971",12,469,574,1160,478,208,86,2987,0.00401740877134248,0.157013726146635,0.192166052895882,0.388349514563107,0.160026782725142,0.0696350853699364,0.0287914295279545,1055,0.35319718781386,1932,0.64680281218614
"E02003972",6,217,764,1562,625,133,42,3349,0.00179157957599283,0.0647954613317408,0.228127799343087,0.466407882950134,0.186622872499253,0.0397133472678411,0.0125410570319498,987,0.294714840250821,2362,0.705285159749179
"E02003973",4,250,1518,1805,592,82,41,4292,0.000931966449207828,0.0582479030754893,0.353681267474371,0.420549860205033,0.137931034482759,0.0191053122087605,0.00955265610438024,1772,0.412861136999068,2520,0.587138863000932
"E02003974",6,200,1330,1380,263,35,10,3224,0.00186104218362283,0.0620347394540943,0.412531017369727,0.428039702233251,0.081575682382134,0.0108560794044665,0.00310173697270471,1536,0.476426799007444,1688,0.523573200992556
